Date,Open,High,Low,Close,Volume
2023-06-16 13:04:00,25564.3,25564.4,25564.3,25564.3,0.1760319
2023-06-16 13:05:00,25564.4,25564.4,25564.3,25564.3,0.26074588
2023-06-16 13:06:00,25564.4,25564.4,25564.3,25564.3,0.0827921
2023-06-16 13:07:00,25564.4,25564.4,25560.4,25560.6,2.62846683
2023-06-16 13:08:00,25560.5,25560.5,25551.6,25551.6,2.05814422
2023-06-16 13:09:00,25551.6,25553.9,25550.3,25553.9,1.68882442
2023-06-16 13:10:00,25554.0,25556.2,25554.0,25556.1,0.87798814
2023-06-16 13:11:00,25556.2,25556.2,25553.5,25553.6,0.8132174
2023-06-16 13:12:00,25553.6,25553.6,25553.5,25553.5,0.66781397
2023-06-16 13:13:00,25553.6,25553.6,25553.1,25553.2,0.10365539
2023-06-16 13:14:00,25553.1,25553.1,25546.1,25550.4,6.0498267
2023-06-16 13:15:00,25550.5,25556.0,25550.5,25555.9,1.58629649
2023-06-16 13:16:00,25555.9,25569.4,25555.8,25569.4,3.8825968
2023-06-16 13:17:00,25569.5,25569.5,25559.2,25559.2,3.25036167
2023-06-16 13:18:00,25559.2,25559.2,25554.5,25554.7,0.78210897
2023-06-16 13:19:00,25554.6,25554.7,25550.7,25550.8,0.44935829
2023-06-16 13:20:00,25550.7,25550.8,25546.0,25546.3,0.78200657
2023-06-16 13:21:00,25546.3,25546.3,25544.1,25544.2,0.52465775
2023-06-16 13:22:00,25544.2,25544.2,25533.5,25534.4,2.40346431
2023-06-16 13:23:00,25534.0,25534.0,25520.4,25520.4,4.42993465
2023-06-16 13:24:00,25520.5,25527.8,25511.6,25519.5,2.67374521
2023-06-16 13:25:00,25519.6,25530.3,25518.5,25530.3,0.89783287
2023-06-16 13:26:00,25530.2,25530.3,25519.7,25527.9,3.5335718
2023-06-16 13:27:00,25527.8,25527.9,25515.1,25515.1,1.71789649
2023-06-16 13:28:00,25515.1,25516.3,25507.3,25511.4,3.92017187
2023-06-16 13:29:00,25511.3,25512.8,25492.0,25505.3,6.1502689
2023-06-16 13:30:00,25505.4,25518.0,25503.8,25503.8,4.63772705
2023-06-16 13:31:00,25503.7,25510.6,25488.9,25508.1,6.5350723
2023-06-16 13:32:00,25508.1,25522.0,25508.1,25522.0,1.39906388
2023-06-16 13:33:00,25522.0,25522.0,25490.5,25490.5,4.24034394
2023-06-16 13:34:00,25490.6,25494.7,25472.8,25491.0,7.25188703
2023-06-16 13:35:00,25490.9,25512.1,25485.6,25512.0,3.92050213
2023-06-16 13:36:00,25510.8,25510.8,25486.0,25493.4,3.6998369
2023-06-16 13:37:00,25493.5,25499.7,25485.1,25487.0,3.43167715
2023-06-16 13:38:00,25487.8,25491.9,25484.9,25484.9,1.71892908
2023-06-16 13:39:00,25485.0,25490.5,25484.1,25485.4,2.9607574
2023-06-16 13:40:00,25485.4,25496.9,25472.5,25496.9,5.05635692
2023-06-16 13:41:00,25496.9,25496.9,25489.3,25494.7,1.29752662
2023-06-16 13:42:00,25494.8,25495.2,25485.1,25485.1,1.64970035
2023-06-16 13:43:00,25485.1,25502.7,25485.1,25502.7,2.55448424
2023-06-16 13:44:00,25502.6,25503.3,25499.2,25500.3,0.95554628
2023-06-16 13:45:00,25499.1,25527.0,25498.3,25525.4,1.77292142
2023-06-16 13:46:00,25525.4,25525.4,25519.5,25521.8,1.27604522
2023-06-16 13:47:00,25521.9,25521.9,25513.2,25516.0,0.8189992
2023-06-16 13:48:00,25516.0,25517.2,25513.3,25517.1,1.74590657
2023-06-16 13:49:00,25517.1,25518.4,25516.5,25518.4,0.77130356
2023-06-16 13:50:00,25518.4,25518.4,25506.3,25506.7,4.25177512
2023-06-16 13:51:00,25506.7,25506.7,25503.0,25503.2,1.83872162
2023-06-16 13:52:00,25503.3,25503.3,25498.6,25501.8,1.53581337
2023-06-16 13:53:00,25501.8,25501.8,25494.3,25494.3,0.38997145
2023-06-16 13:54:00,25494.3,25494.3,25486.0,25488.0,1.76191403
2023-06-16 13:55:00,25488.1,25495.0,25488.0,25495.0,0.44597341
2023-06-16 13:56:00,25495.0,25495.0,25489.2,25489.7,6.5504031
2023-06-16 13:57:00,25489.6,25489.6,25474.5,25475.0,3.7296561
2023-06-16 13:58:00,25474.9,25479.4,25471.0,25479.4,10.8516088
2023-06-16 13:59:00,25479.4,25485.8,25476.6,25477.1,1.18103499
2023-06-16 14:00:00,25477.1,25480.9,25474.9,25479.6,1.55248006
2023-06-16 14:01:00,25479.6,25480.9,25478.7,25478.8,0.59295737
2023-06-16 14:02:00,25478.8,25481.1,25478.8,25481.0,0.63139307
2023-06-16 14:03:00,25481.1,25490.7,25481.0,25490.7,2.30740086
2023-06-16 14:04:00,25490.8,25490.8,25490.7,25490.8,0.78360765
2023-06-16 14:05:00,25490.8,25490.8,25487.6,25489.1,1.74560079
2023-06-16 14:06:00,25489.0,25490.7,25489.0,25490.6,2.46291023
2023-06-16 14:07:00,25490.6,25499.0,25490.6,25498.9,1.56823385
2023-06-16 14:08:00,25499.0,25499.7,25493.2,25493.8,1.09982336
2023-06-16 14:09:00,25493.8,25499.9,25493.7,25499.8,1.27055779
2023-06-16 14:10:00,25498.0,25499.4,25496.3,25499.3,0.12597184
2023-06-16 14:11:00,25499.3,25503.5,25499.3,25503.5,3.11927901
2023-06-16 14:12:00,25503.5,25504.9,25503.5,25504.9,0.20876652
2023-06-16 14:13:00,25504.9,25504.9,25501.9,25502.0,2.86949305
2023-06-16 14:14:00,25501.9,25504.0,25501.9,25504.0,1.89306548
2023-06-16 14:15:00,25504.0,25511.6,25503.5,25511.5,3.18331333
2023-06-16 14:16:00,25511.6,25511.6,25511.5,25511.6,0.25529871
2023-06-16 14:17:00,25511.5,25516.9,25511.5,25516.3,3.3270886
2023-06-16 14:18:00,25516.3,25517.6,25515.9,25517.6,0.64068396
2023-06-16 14:19:00,25517.5,25521.7,25517.5,25521.7,0.70282178
2023-06-16 14:20:00,25521.6,25540.4,25521.6,25540.4,2.18587205
2023-06-16 14:21:00,25540.4,25548.9,25537.3,25540.4,5.0257815
2023-06-16 14:22:00,25539.7,25539.7,25533.2,25533.2,1.17440686
2023-06-16 14:23:00,25533.0,25533.1,25529.0,25529.1,0.6563697
2023-06-16 14:24:00,25529.0,25529.1,25529.0,25529.1,2.28265069
2023-06-16 14:25:00,25529.1,25529.1,25528.8,25528.9,1.60418884
2023-06-16 14:26:00,25528.9,25533.9,25528.8,25533.8,1.32744275
2023-06-16 14:27:00,25533.9,25533.9,25531.5,25531.6,0.94639235
2023-06-16 14:28:00,25531.5,25531.6,25520.7,25520.8,4.09625678
2023-06-16 14:29:00,25520.9,25520.9,25520.8,25520.9,0.02515913
2023-06-16 14:30:00,25520.8,25530.6,25516.1,25530.6,3.12334639
2023-06-16 14:31:00,25530.6,25530.6,25530.5,25530.5,0.08929778
2023-06-16 14:32:00,25530.6,25530.6,25530.5,25530.6,0.11985362
2023-06-16 14:33:00,25530.6,25538.0,25530.5,25538.0,1.31489471
2023-06-16 14:34:00,25538.0,25547.4,25538.0,25547.4,5.34510261
2023-06-16 14:35:00,25547.4,25547.4,25547.2,25547.3,0.2489804
2023-06-16 14:36:00,25547.3,25547.3,25537.7,25537.8,1.53094978
2023-06-16 14:37:00,25537.8,25547.4,25537.8,25547.4,1.0678246
2023-06-16 14:38:00,25547.3,25576.2,25547.3,25555.6,12.44527348
2023-06-16 14:39:00,25555.6,25555.6,25542.1,25545.3,3.0512037
2023-06-16 14:40:00,25545.4,25553.7,25545.4,25552.8,1.7397199
2023-06-16 14:41:00,25552.8,25568.3,25552.8,25568.3,1.7110282
2023-06-16 14:42:00,25568.3,25581.9,25565.9,25573.7,6.26329651
2023-06-16 14:43:00,25573.7,25582.1,25573.7,25579.6,5.22434238
2023-06-16 14:44:00,25579.6,25589.4,25579.6,25586.6,2.46668333
2023-06-16 14:45:00,25586.5,25586.5,25572.9,25573.0,1.40035733
2023-06-16 14:46:00,25573.0,25573.0,25571.1,25571.2,0.49910592
2023-06-16 14:47:00,25571.2,25571.2,25561.7,25561.8,1.30127987
2023-06-16 14:48:00,25561.7,25572.6,25561.7,25572.4,3.94086327
2023-06-16 14:49:00,25572.4,25573.6,25572.4,25573.6,0.66869537
2023-06-16 14:50:00,25573.5,25573.6,25566.9,25567.9,2.3180329
2023-06-16 14:51:00,25567.9,25567.9,25566.9,25567.0,0.42783513
2023-06-16 14:52:00,25567.0,25567.0,25566.9,25567.0,0.10714251
2023-06-16 14:53:00,25567.0,25568.2,25566.9,25568.1,0.6192715
2023-06-16 14:54:00,25568.2,25570.4,25568.2,25569.1,0.33990203
2023-06-16 14:55:00,25569.1,25569.1,25568.8,25568.8,0.1615647
2023-06-16 14:56:00,25568.8,25574.3,25568.8,25574.2,1.87882829
2023-06-16 14:57:00,25574.1,25574.1,25571.3,25571.4,1.1214949
2023-06-16 14:58:00,25571.5,25571.7,25571.4,25571.7,0.31005064
2023-06-16 14:59:00,25571.6,25572.5,25569.1,25570.0,2.11315672
2023-06-16 15:00:00,25570.1,25577.0,25570.1,25576.0,7.63262536
2023-06-16 15:01:00,25576.0,25588.3,25576.0,25582.7,4.87495364
2023-06-16 15:02:00,25582.5,25587.7,25582.5,25584.4,2.10378161
2023-06-16 15:03:00,25584.3,25590.7,25584.3,25590.7,4.61961001
2023-06-16 15:04:00,25590.7,25592.8,25590.1,25592.1,0.63844495
2023-06-16 15:05:00,25592.1,25592.1,25592.0,25592.1,0.07240286
2023-06-16 15:06:00,25592.1,25594.9,25584.3,25584.6,4.84763996
2023-06-16 15:07:00,25584.6,25584.7,25584.6,25584.6,0.15592517
2023-06-16 15:08:00,25584.6,25584.6,25583.7,25583.8,3.3065402
2023-06-16 15:09:00,25583.7,25583.8,25574.1,25574.1,2.07284257
2023-06-16 15:10:00,25574.1,25579.2,25574.1,25579.2,2.51952184
2023-06-16 15:11:00,25580.0,25580.2,25580.0,25580.2,0.42907247
2023-06-16 15:12:00,25580.1,25584.0,25577.4,25583.9,1.44791018
2023-06-16 15:13:00,25584.0,25587.8,25583.9,25587.7,0.34402675
2023-06-16 15:14:00,25587.7,25593.0,25587.7,25587.7,1.1223369
2023-06-16 15:15:00,25587.7,25595.6,25587.7,25595.4,2.88758225
2023-06-16 15:16:00,25596.0,25600.2,25596.0,25600.2,3.88495242
2023-06-16 15:17:00,25600.1,25600.1,25599.1,25599.9,4.5625309
2023-06-16 15:18:00,25599.9,25600.0,25590.3,25591.8,3.77287012
2023-06-16 15:19:00,25591.8,25596.6,25591.8,25596.5,0.14601257
2023-06-16 15:20:00,25596.5,25596.6,25596.5,25596.5,0.28330443
2023-06-16 15:21:00,25596.6,25596.6,25596.5,25596.6,0.09774348
2023-06-16 15:22:00,25596.5,25603.7,25596.5,25602.8,1.61270943
2023-06-16 15:23:00,25602.9,25602.9,25599.5,25599.5,0.58093218
2023-06-16 15:24:00,25598.3,25598.4,25595.5,25595.6,2.11450288
2023-06-16 15:25:00,25595.7,25595.7,25590.3,25590.4,1.11256798
2023-06-16 15:26:00,25590.3,25590.4,25590.3,25590.4,0.64157321
2023-06-16 15:27:00,25590.3,25604.0,25590.3,25602.8,2.19774068
2023-06-16 15:28:00,25602.7,25624.2,25602.7,25614.8,11.37075672
2023-06-16 15:29:00,25614.7,25614.8,25610.9,25614.7,1.53345243
2023-06-16 15:30:00,25613.1,25618.4,25580.0,25580.0,4.42326956
2023-06-16 15:31:00,25580.0,25580.0,25558.9,25559.3,7.95097287
2023-06-16 15:32:00,25559.2,25579.8,25559.2,25567.2,3.4256533
2023-06-16 15:33:00,25567.1,25567.1,25553.6,25560.3,1.97804822
2023-06-16 15:34:00,25560.3,25579.7,25560.3,25572.5,2.11826742
2023-06-16 15:35:00,25574.7,25574.8,25565.4,25565.4,1.9603906
2023-06-16 15:36:00,25565.5,25565.5,25553.6,25553.6,1.91898724
2023-06-16 15:37:00,25553.7,25553.7,25539.4,25552.5,3.30799974
2023-06-16 15:38:00,25552.8,25560.6,25552.8,25560.4,0.82419053
2023-06-16 15:39:00,25560.4,25562.3,25560.4,25562.3,1.17724879
2023-06-16 15:40:00,25562.3,25562.3,25536.6,25537.2,1.69318971
2023-06-16 15:41:00,25537.2,25550.6,25537.2,25550.5,3.5060066
2023-06-16 15:42:00,25551.7,25551.8,25544.2,25544.3,1.05534029
2023-06-16 15:43:00,25544.2,25544.3,25528.4,25528.4,3.28592406
2023-06-16 15:44:00,25528.4,25531.9,25528.1,25529.7,1.2818749
2023-06-16 15:45:00,25529.6,25529.6,25516.0,25518.3,3.70776418
2023-06-16 15:46:00,25518.2,25518.3,25508.6,25508.6,5.16493021
2023-06-16 15:47:00,25508.7,25513.8,25499.2,25513.8,3.21875295
2023-06-16 15:48:00,25513.9,25530.9,25513.9,25530.9,2.78748905
2023-06-16 15:49:00,25530.8,25530.9,25520.6,25523.6,2.16456265
2023-06-16 15:50:00,25523.7,25527.5,25523.6,25527.5,0.99878272
2023-06-16 15:51:00,25527.5,25537.0,25527.5,25532.5,1.52705146
2023-06-16 15:52:00,25533.8,25535.6,25532.9,25533.0,2.3543061
2023-06-16 15:53:00,25532.2,25536.2,25527.4,25536.1,2.46875995
2023-06-16 15:54:00,25536.2,25536.2,25531.9,25532.0,0.44233624
2023-06-16 15:55:00,25533.5,25543.8,25522.9,25522.9,3.86832893
2023-06-16 15:56:00,25522.7,25522.7,25493.2,25493.2,4.94919433
2023-06-16 15:57:00,25493.2,25497.9,25488.9,25494.5,5.63664667
2023-06-16 15:58:00,25495.3,25498.9,25495.3,25498.7,1.78938235
2023-06-16 15:59:00,25498.2,25498.3,25487.6,25491.6,1.70476178
2023-06-16 16:00:00,25491.7,25517.4,25491.7,25505.2,7.8604557
2023-06-16 16:01:00,25505.2,25505.3,25483.0,25492.3,2.45711252
2023-06-16 16:02:00,25493.2,25501.5,25493.2,25500.4,4.55364584
2023-06-16 16:03:00,25500.5,25510.7,25500.5,25509.1,1.15284907
2023-06-16 16:04:00,25509.0,25520.0,25509.0,25519.6,1.24124346
2023-06-16 16:05:00,25519.6,25522.7,25519.5,25522.7,2.35953713
2023-06-16 16:06:00,25522.6,25522.6,25490.3,25508.5,4.24745658
2023-06-16 16:07:00,25508.6,25511.8,25501.9,25501.9,4.72213329
2023-06-16 16:08:00,25501.7,25509.6,25493.9,25509.5,6.01934086
2023-06-16 16:09:00,25509.5,25509.5,25506.7,25508.4,1.85900282
2023-06-16 16:10:00,25508.3,25512.2,25503.1,25512.2,5.61597783
2023-06-16 16:11:00,25512.2,25525.4,25512.2,25525.3,7.38937979
2023-06-16 16:12:00,25525.0,25534.6,25524.9,25531.0,2.05948976
2023-06-16 16:13:00,25530.9,25531.5,25521.4,25528.9,40.22546541
2023-06-16 16:14:00,25528.9,25528.9,25516.0,25520.9,4.62319347
2023-06-16 16:15:00,25521.0,25521.0,25509.9,25509.9,1.25284772
2023-06-16 16:16:00,25509.2,25510.9,25499.6,25506.6,6.51098052
2023-06-16 16:17:00,25506.5,25513.9,25506.5,25510.3,3.45980094
2023-06-16 16:18:00,25510.4,25516.9,25509.2,25513.8,2.51978664
2023-06-16 16:19:00,25513.8,25515.2,25509.4,25509.8,2.64712208
2023-06-16 16:20:00,25509.8,25509.9,25505.2,25505.2,0.47398088
2023-06-16 16:21:00,25505.3,25518.0,25505.2,25518.0,3.14618078
2023-06-16 16:22:00,25518.0,25518.0,25512.4,25516.7,2.3250112
2023-06-16 16:23:00,25516.7,25516.7,25512.1,25514.1,0.9982486
2023-06-16 16:24:00,25514.2,25514.2,25513.7,25513.7,0.50769802
2023-06-16 16:25:00,25513.7,25513.7,25508.2,25511.0,2.07110169
2023-06-16 16:26:00,25511.1,25511.1,25508.2,25508.3,0.73130755
2023-06-16 16:27:00,25508.2,25514.4,25508.1,25512.6,1.05385312
2023-06-16 16:28:00,25512.7,25519.1,25511.9,25511.9,0.91703022
2023-06-16 16:29:00,25511.9,25511.9,25509.5,25509.5,0.7375837
2023-06-16 16:30:00,25509.5,25509.6,25502.8,25503.3,1.53379962
2023-06-16 16:31:00,25503.3,25523.6,25503.2,25523.6,8.86534936
2023-06-16 16:32:00,25523.5,25537.3,25523.5,25528.9,2.59751217
2023-06-16 16:33:00,25528.9,25528.9,25527.6,25527.7,0.22402481
2023-06-16 16:34:00,25527.6,25527.6,25523.3,25524.2,0.64837586
2023-06-16 16:35:00,25524.2,25530.2,25517.7,25517.7,2.7890392
2023-06-16 16:36:00,25517.7,25517.7,25504.0,25504.0,3.04254693
2023-06-16 16:37:00,25504.0,25504.1,25493.2,25498.7,2.67422338
2023-06-16 16:38:00,25498.8,25502.0,25498.7,25499.6,2.87418857
2023-06-16 16:39:00,25499.5,25502.4,25499.1,25502.3,0.3665468
2023-06-16 16:40:00,25502.3,25502.3,25500.6,25500.6,0.26205396
2023-06-16 16:41:00,25500.7,25511.9,25496.7,25501.9,6.05010725
2023-06-16 16:42:00,25501.9,25509.0,25496.0,25506.7,1.44536911
2023-06-16 16:43:00,25506.7,25506.8,25506.5,25506.5,0.65662968
2023-06-16 16:44:00,25506.4,25506.4,25493.9,25493.9,1.15754209
2023-06-16 16:45:00,25493.9,25493.9,25484.3,25484.3,2.18963958
2023-06-16 16:46:00,25484.2,25484.2,25169.4,25278.3,183.28589769
2023-06-16 16:47:00,25278.2,25325.9,25235.1,25308.6,52.82259798
2023-06-16 16:48:00,25308.6,25323.8,25286.2,25323.8,11.60423309
2023-06-16 16:49:00,25323.8,25373.0,25323.8,25346.7,17.43183607
2023-06-16 16:50:00,25345.3,25388.5,25331.1,25379.2,9.35076267
2023-06-16 16:51:00,25381.7,25387.7,25340.9,25345.9,10.24052285
2023-06-16 16:52:00,25345.9,25361.8,25337.1,25350.8,6.72066394
2023-06-16 16:53:00,25350.9,25375.5,25349.0,25350.5,5.29470892
2023-06-16 16:54:00,25350.9,25383.8,25350.0,25369.0,4.1881395
2023-06-16 16:55:00,25368.9,25387.3,25363.1,25385.9,11.43092812
2023-06-16 16:56:00,25385.9,25426.0,25369.5,25423.1,10.16354639
2023-06-16 16:57:00,25423.1,25596.0,25423.0,25566.3,72.76450923
2023-06-16 16:58:00,25566.2,25723.0,25545.7,25652.4,88.54235443
2023-06-16 16:59:00,25652.6,25657.0,25608.1,25617.3,19.41174312
2023-06-16 17:00:00,25615.7,25737.0,25614.1,25681.0,41.61997061
2023-06-16 17:01:00,25681.0,25730.1,25663.0,25681.4,21.944958
2023-06-16 17:02:00,25681.4,25687.1,25656.3,25659.3,8.96611524
2023-06-16 17:03:00,25659.3,25663.3,25573.2,25592.7,14.69210191
2023-06-16 17:04:00,25592.8,25635.0,25573.1,25597.1,13.40161506
2023-06-16 17:05:00,25597.1,25616.8,25592.1,25592.1,5.46894777
2023-06-16 17:06:00,25591.7,25599.2,25559.0,25573.8,12.08846268
2023-06-16 17:07:00,25573.8,25603.3,25573.8,25583.9,10.33509751
2023-06-16 17:08:00,25583.0,25598.3,25572.0,25588.6,8.94598248
2023-06-16 17:09:00,25589.6,25589.7,25574.7,25575.6,5.75338602
2023-06-16 17:10:00,25575.7,25608.0,25572.7,25601.1,5.39901148
2023-06-16 17:11:00,25601.1,25654.1,25601.1,25654.1,10.72373444
2023-06-16 17:12:00,25654.1,25654.1,25644.6,25645.0,6.17279281
2023-06-16 17:13:00,25645.0,25651.7,25603.1,25608.0,7.4652189
2023-06-16 17:14:00,25609.6,25631.5,25609.6,25621.8,5.7454321
2023-06-16 17:15:00,25621.8,25655.4,25621.8,25647.0,7.65023659
2023-06-16 17:16:00,25647.2,25664.6,25643.9,25653.4,7.50793194
2023-06-16 17:17:00,25653.3,25653.8,25612.8,25612.9,4.27284638
2023-06-16 17:18:00,25614.9,25622.8,25597.0,25622.8,4.59286927
2023-06-16 17:19:00,25622.9,25644.0,25617.0,25637.1,3.28233855
2023-06-16 17:20:00,25637.1,25653.7,25637.0,25642.2,4.8873148
2023-06-16 17:21:00,25642.3,25648.0,25633.3,25642.8,2.16539565
2023-06-16 17:22:00,25642.8,25642.9,25623.6,25632.9,4.01730654
2023-06-16 17:23:00,25633.0,25635.9,25626.4,25632.0,1.82445382
2023-06-16 17:24:00,25632.0,25636.6,25619.0,25620.0,4.45158849
