Date,Open,High,Low,Close,Volume
2023-06-15 23:30:00,1674.76,1675.27,1673.35,1674.03,18.6467241
2023-06-15 23:31:00,1674.03,1674.33,1672.57,1672.71,19.6083667
2023-06-15 23:32:00,1672.71,1674.16,1672.46,1674.16,15.5314795
2023-06-15 23:33:00,1674.18,1676.77,1674.17,1676.77,27.4478133
2023-06-15 23:34:00,1676.76,1678.72,1676.42,1677.42,69.3853689
2023-06-15 23:35:00,1677.41,1677.52,1676.35,1676.36,7.9880885
2023-06-15 23:36:00,1676.35,1676.42,1675.69,1675.7,20.5965484
2023-06-15 23:37:00,1676.06,1676.06,1675.28,1675.29,3.2153653
2023-06-15 23:38:00,1675.28,1675.29,1675.28,1675.28,4.2424364
2023-06-15 23:39:00,1675.29,1675.31,1675.28,1675.31,6.5903534
2023-06-15 23:40:00,1675.31,1675.55,1675.31,1675.54,7.0284843
2023-06-15 23:41:00,1675.53,1675.53,1673.6,1673.6,11.1846835
2023-06-15 23:42:00,1673.6,1673.6,1667.9,1670.07,109.6603538
2023-06-15 23:43:00,1670.06,1671.56,1669.74,1670.74,24.0175382
2023-06-15 23:44:00,1670.77,1670.78,1666.87,1668.37,62.6145997
2023-06-15 23:45:00,1668.54,1670.24,1668.54,1669.66,12.7837584
2023-06-15 23:46:00,1669.66,1669.66,1668.72,1668.72,6.2941595
2023-06-15 23:47:00,1668.91,1668.91,1666.93,1667.66,18.4155347
2023-06-15 23:48:00,1667.66,1668.0,1666.84,1667.05,12.0765624
2023-06-15 23:49:00,1667.13,1667.47,1666.8,1667.06,1.1587485
2023-06-15 23:50:00,1667.07,1669.07,1666.84,1669.07,27.4187022
2023-06-15 23:51:00,1669.07,1669.13,1668.19,1668.41,11.4308154
2023-06-15 23:52:00,1668.34,1668.34,1666.79,1667.2,22.8385015
2023-06-15 23:53:00,1667.2,1667.36,1666.71,1666.77,15.4339697
2023-06-15 23:54:00,1666.77,1666.77,1666.76,1666.76,4.6004092
2023-06-15 23:55:00,1666.78,1668.11,1666.78,1668.11,3.4433293
2023-06-15 23:56:00,1668.1,1668.1,1666.63,1668.08,18.3767675
2023-06-15 23:57:00,1668.08,1668.09,1666.33,1666.58,13.1327029
2023-06-15 23:58:00,1666.38,1666.56,1666.31,1666.56,0.3692585
2023-06-15 23:59:00,1666.83,1667.03,1666.54,1666.55,5.6526993
2023-06-16 00:00:00,1666.55,1667.34,1666.14,1667.11,113.6198708
2023-06-16 00:01:00,1666.79,1667.01,1666.0,1667.01,83.7436198
2023-06-16 00:02:00,1667.01,1667.01,1666.3,1666.64,57.8493547
2023-06-16 00:03:00,1666.78,1666.78,1666.3,1666.5,207.529566
2023-06-16 00:04:00,1666.5,1666.5,1666.24,1666.35,3.7641657
2023-06-16 00:05:00,1666.34,1666.94,1666.03,1666.93,20.000818
2023-06-16 00:06:00,1666.94,1666.97,1666.55,1666.62,2.5627151
2023-06-16 00:07:00,1666.62,1667.08,1666.31,1666.83,13.774067
2023-06-16 00:08:00,1666.82,1667.26,1666.82,1667.26,5.1748496
2023-06-16 00:09:00,1667.25,1667.26,1666.31,1666.31,3.1876945
2023-06-16 00:10:00,1666.3,1666.64,1666.21,1666.21,4.0773055
2023-06-16 00:11:00,1666.21,1667.05,1666.17,1666.51,45.5247988
2023-06-16 00:12:00,1666.51,1666.57,1666.2,1666.2,10.1961605
2023-06-16 00:13:00,1666.2,1666.2,1666.0,1666.0,0.9073493
2023-06-16 00:14:00,1666.01,1666.6,1665.81,1666.58,4.9412979
2023-06-16 00:15:00,1666.59,1667.06,1666.21,1666.94,3.254806
2023-06-16 00:16:00,1666.9,1666.93,1666.63,1666.93,2.2321587
2023-06-16 00:17:00,1666.74,1666.74,1666.14,1666.14,5.4426294
2023-06-16 00:18:00,1666.17,1666.29,1665.89,1666.12,55.7933603
2023-06-16 00:19:00,1665.91,1665.91,1665.9,1665.9,11.7125493
2023-06-16 00:20:00,1665.91,1666.31,1665.91,1665.99,83.4074316
2023-06-16 00:21:00,1666.0,1666.0,1665.94,1665.94,4.4269103
2023-06-16 00:22:00,1665.94,1665.95,1665.94,1665.94,2.1866932
2023-06-16 00:23:00,1665.95,1665.95,1665.8,1665.81,7.4956609
2023-06-16 00:24:00,1665.83,1665.93,1665.82,1665.92,1.5494426
2023-06-16 00:25:00,1665.92,1667.29,1665.92,1667.29,28.4267187
2023-06-16 00:26:00,1667.43,1667.83,1667.42,1667.83,57.6269992
2023-06-16 00:27:00,1668.14,1668.21,1667.48,1667.49,174.5104204
2023-06-16 00:28:00,1667.49,1667.59,1667.49,1667.59,2.825858
2023-06-16 00:29:00,1667.73,1667.74,1667.71,1667.72,2.3824539
2023-06-16 00:30:00,1667.71,1667.72,1666.41,1666.51,11.745201
2023-06-16 00:31:00,1666.5,1666.5,1665.71,1666.2,11.3690806
2023-06-16 00:32:00,1666.2,1666.4,1665.99,1666.14,4.940694
2023-06-16 00:33:00,1666.14,1666.14,1665.57,1665.57,3.491856
2023-06-16 00:34:00,1665.57,1665.57,1665.0,1665.0,16.5615766
2023-06-16 00:35:00,1665.01,1667.76,1665.01,1667.09,35.6840005
2023-06-16 00:36:00,1667.09,1667.31,1666.74,1666.97,16.8759871
2023-06-16 00:37:00,1666.96,1666.96,1666.25,1666.25,5.1533566
2023-06-16 00:38:00,1666.25,1666.77,1666.25,1666.35,25.8177519
2023-06-16 00:39:00,1666.34,1666.42,1666.04,1666.23,9.5741191
2023-06-16 00:40:00,1666.23,1666.6,1665.97,1666.12,50.2627509
2023-06-16 00:41:00,1666.61,1667.21,1666.6,1666.98,28.6802041
2023-06-16 00:42:00,1666.75,1668.05,1666.75,1667.71,33.2489766
2023-06-16 00:43:00,1667.7,1667.84,1667.31,1667.84,3.3381039
2023-06-16 00:44:00,1667.84,1668.39,1667.42,1668.39,67.3926083
2023-06-16 00:45:00,1668.54,1668.54,1667.98,1667.98,61.7567117
2023-06-16 00:46:00,1667.99,1667.99,1666.83,1667.43,29.8332925
2023-06-16 00:47:00,1667.43,1667.43,1666.05,1666.05,10.4593151
2023-06-16 00:48:00,1666.36,1666.67,1666.28,1666.67,4.9659746
2023-06-16 00:49:00,1666.66,1666.66,1666.25,1666.28,2.1189678
2023-06-16 00:50:00,1666.28,1666.28,1666.11,1666.21,3.479024
2023-06-16 00:51:00,1666.07,1666.07,1665.48,1665.48,8.3026923
2023-06-16 00:52:00,1665.5,1665.86,1665.17,1665.17,22.5550701
2023-06-16 00:53:00,1665.18,1665.18,1664.4,1664.89,11.2191104
2023-06-16 00:54:00,1664.62,1664.89,1664.43,1664.58,6.2244961
2023-06-16 00:55:00,1664.77,1665.14,1664.76,1665.14,4.6102196
2023-06-16 00:56:00,1665.14,1665.84,1665.14,1665.74,23.1789639
2023-06-16 00:57:00,1665.74,1665.82,1665.36,1665.82,18.9186011
2023-06-16 00:58:00,1665.82,1666.02,1665.73,1665.75,14.3812971
2023-06-16 00:59:00,1665.97,1666.0,1665.19,1665.24,48.1822103
2023-06-16 01:00:00,1665.34,1665.65,1665.2,1665.41,16.7791384
2023-06-16 01:01:00,1665.41,1665.42,1665.4,1665.4,2.4860846
2023-06-16 01:02:00,1665.4,1665.63,1665.4,1665.58,34.7292946
2023-06-16 01:03:00,1665.4,1665.4,1665.35,1665.35,13.9461456
2023-06-16 01:04:00,1665.36,1665.36,1664.54,1664.75,32.6152265
2023-06-16 01:05:00,1664.74,1664.9,1664.13,1664.59,105.2110291
2023-06-16 01:06:00,1664.6,1664.6,1663.58,1663.59,40.9479339
2023-06-16 01:07:00,1663.67,1663.67,1663.13,1663.14,3.9284129
2023-06-16 01:08:00,1663.57,1663.57,1663.17,1663.3,3.0213169
2023-06-16 01:09:00,1663.3,1663.3,1663.0,1663.01,7.2132036
2023-06-16 01:10:00,1663.0,1663.56,1662.83,1662.88,9.3337976
2023-06-16 01:11:00,1663.29,1663.29,1662.7,1662.71,3.5305907
2023-06-16 01:12:00,1662.71,1663.3,1662.69,1662.89,2.2138508
2023-06-16 01:13:00,1663.06,1663.28,1663.05,1663.06,1.0628406
2023-06-16 01:14:00,1663.43,1663.43,1663.42,1663.43,2.164254
2023-06-16 01:15:00,1663.41,1664.35,1662.9,1664.34,14.3307125
2023-06-16 01:16:00,1664.34,1664.35,1662.99,1663.0,15.2959021
2023-06-16 01:17:00,1663.27,1663.27,1663.26,1663.26,0.7554114
2023-06-16 01:18:00,1663.26,1664.16,1663.26,1664.16,2.1334041
2023-06-16 01:19:00,1664.15,1664.16,1663.88,1663.89,0.6717627
2023-06-16 01:20:00,1663.89,1663.89,1663.27,1663.27,22.0189976
2023-06-16 01:21:00,1663.27,1663.63,1663.27,1663.28,10.225054
2023-06-16 01:22:00,1663.28,1663.55,1663.28,1663.41,19.8492621
2023-06-16 01:23:00,1663.41,1663.67,1663.27,1663.27,2.1698828
2023-06-16 01:24:00,1663.27,1663.43,1663.26,1663.4,1.3248537
2023-06-16 01:25:00,1663.4,1663.4,1663.26,1663.27,1.5102457
2023-06-16 01:26:00,1663.26,1663.26,1662.82,1662.82,2.3401152
2023-06-16 01:27:00,1662.81,1663.08,1662.81,1663.08,2.9088241
2023-06-16 01:28:00,1663.36,1663.36,1663.35,1663.36,2.4837583
2023-06-16 01:29:00,1663.36,1665.73,1663.35,1665.2,50.282075
2023-06-16 01:30:00,1665.1,1665.37,1665.1,1665.36,13.6137845
2023-06-16 01:31:00,1665.36,1665.82,1665.35,1665.81,40.3171924
2023-06-16 01:32:00,1665.82,1665.82,1665.81,1665.82,1.7783793
2023-06-16 01:33:00,1665.82,1665.82,1665.11,1665.15,13.5613528
2023-06-16 01:34:00,1665.57,1665.57,1665.11,1665.11,4.9543834
2023-06-16 01:35:00,1665.12,1665.12,1664.84,1664.84,1.3539551
2023-06-16 01:36:00,1664.84,1664.85,1664.52,1664.53,24.9743198
2023-06-16 01:37:00,1664.52,1664.95,1664.52,1664.59,7.0462617
2023-06-16 01:38:00,1664.59,1664.6,1664.36,1664.36,9.4165609
2023-06-16 01:39:00,1664.36,1664.88,1663.98,1664.28,79.2795422
2023-06-16 01:40:00,1664.27,1664.41,1664.17,1664.17,1.2827286
2023-06-16 01:41:00,1664.17,1664.64,1664.17,1664.63,7.8762335
2023-06-16 01:42:00,1664.63,1665.24,1664.63,1665.24,3.5260874
2023-06-16 01:43:00,1665.56,1665.69,1665.53,1665.53,6.4341827
2023-06-16 01:44:00,1665.53,1665.53,1665.17,1665.17,10.6452145
2023-06-16 01:45:00,1664.99,1665.36,1664.59,1665.34,12.0645991
2023-06-16 01:46:00,1665.34,1665.75,1665.33,1665.74,6.7940982
2023-06-16 01:47:00,1665.75,1665.75,1665.45,1665.46,0.2578333
2023-06-16 01:48:00,1665.46,1667.04,1665.46,1666.58,12.9855544
2023-06-16 01:49:00,1666.57,1666.88,1666.43,1666.69,21.9307992
2023-06-16 01:50:00,1666.7,1666.7,1666.39,1666.53,2.500316
2023-06-16 01:51:00,1666.52,1666.57,1666.52,1666.56,2.3011717
2023-06-16 01:52:00,1666.56,1666.7,1666.56,1666.7,1.2759017
2023-06-16 01:53:00,1666.7,1666.7,1666.69,1666.69,1.6338095
2023-06-16 01:54:00,1666.69,1666.69,1666.36,1666.37,13.3177614
2023-06-16 01:55:00,1666.37,1667.7,1666.36,1667.7,3.6084585
2023-06-16 01:56:00,1667.69,1667.69,1667.25,1667.25,15.1521041
2023-06-16 01:57:00,1667.04,1667.04,1666.95,1666.95,3.7252101
2023-06-16 01:58:00,1666.96,1666.96,1666.95,1666.96,1.9042904
2023-06-16 01:59:00,1666.95,1666.96,1666.95,1666.96,0.7726934
2023-06-16 02:00:00,1666.96,1666.96,1665.81,1665.81,17.7838379
2023-06-16 02:01:00,1665.81,1665.81,1664.5,1664.5,25.0908265
2023-06-16 02:02:00,1664.5,1664.5,1663.59,1663.93,8.0090204
2023-06-16 02:03:00,1663.85,1664.34,1663.72,1663.97,1.3967049
2023-06-16 02:04:00,1663.97,1665.04,1663.97,1664.85,17.6708078
2023-06-16 02:05:00,1665.03,1665.21,1664.5,1664.51,6.8219358
2023-06-16 02:06:00,1664.51,1664.88,1664.48,1664.65,8.38943
2023-06-16 02:07:00,1664.65,1664.88,1664.65,1664.65,5.8373607
2023-06-16 02:08:00,1664.65,1664.89,1664.64,1664.88,1.9966234
2023-06-16 02:09:00,1664.89,1664.89,1664.64,1664.64,0.3679066
2023-06-16 02:10:00,1664.65,1665.42,1664.65,1665.31,2.7323735
2023-06-16 02:11:00,1665.32,1665.39,1665.32,1665.38,0.1559685
2023-06-16 02:12:00,1665.39,1665.61,1665.38,1665.43,3.0646172
2023-06-16 02:13:00,1665.32,1665.69,1665.32,1665.69,4.3760628
2023-06-16 02:14:00,1665.68,1665.69,1665.45,1665.45,0.7587558
2023-06-16 02:15:00,1665.45,1666.09,1665.07,1665.8,13.6406677
2023-06-16 02:16:00,1665.81,1665.81,1664.8,1664.8,1.7118562
2023-06-16 02:17:00,1664.84,1665.2,1664.84,1665.19,10.2713925
2023-06-16 02:18:00,1665.2,1665.2,1664.91,1664.91,2.5815687
2023-06-16 02:19:00,1664.81,1664.81,1664.14,1664.14,20.430766
2023-06-16 02:20:00,1664.14,1664.14,1661.06,1662.94,72.8001582
2023-06-16 02:21:00,1663.1,1664.04,1662.9,1663.3,14.8391156
2023-06-16 02:22:00,1663.31,1663.31,1661.01,1662.28,43.9115765
2023-06-16 02:23:00,1662.51,1662.88,1662.01,1662.58,80.2638738
2023-06-16 02:24:00,1662.37,1662.81,1662.37,1662.8,5.3882105
2023-06-16 02:25:00,1662.81,1663.46,1662.65,1663.44,8.1544886
2023-06-16 02:26:00,1663.46,1663.84,1663.46,1663.61,60.3725514
2023-06-16 02:27:00,1663.61,1663.61,1663.14,1663.39,7.0388329
2023-06-16 02:28:00,1663.43,1663.72,1663.43,1663.62,8.7615691
2023-06-16 02:29:00,1663.61,1663.88,1663.55,1663.88,5.4813235
2023-06-16 02:30:00,1663.88,1663.98,1663.87,1663.98,2.1517595
2023-06-16 02:31:00,1663.97,1663.98,1663.63,1663.69,0.695241
2023-06-16 02:32:00,1663.74,1663.98,1663.63,1663.7,70.6700337
2023-06-16 02:33:00,1663.53,1663.53,1662.78,1662.88,8.853781
2023-06-16 02:34:00,1662.87,1662.88,1662.37,1662.43,3.2686939
2023-06-16 02:35:00,1662.43,1662.44,1661.6,1661.78,12.5457753
2023-06-16 02:36:00,1661.81,1661.81,1661.69,1661.69,3.5282544
2023-06-16 02:37:00,1661.69,1661.7,1660.7,1661.22,40.768315
2023-06-16 02:38:00,1661.23,1661.49,1661.23,1661.49,10.2759738
2023-06-16 02:39:00,1661.67,1662.02,1661.53,1661.67,6.904111
2023-06-16 02:40:00,1661.94,1662.55,1661.94,1662.55,5.7698949
2023-06-16 02:41:00,1662.55,1662.55,1662.54,1662.55,10.1372043
2023-06-16 02:42:00,1662.55,1662.55,1662.54,1662.55,1.2898642
2023-06-16 02:43:00,1662.55,1663.31,1662.55,1663.15,11.8633543
2023-06-16 02:44:00,1663.14,1663.53,1663.14,1663.52,0.2811264
