Date,Open,High,Low,Close,Volume
2023-06-16 11:27:00,1.00107,1.00107,1.00106,1.00106,11207.3599
2023-06-16 11:28:00,1.00107,1.00107,1.00106,1.00106,411.2801
2023-06-16 11:29:00,1.00107,1.00107,1.00107,1.00107,1.4985
2023-06-16 11:30:00,1.00106,1.00106,1.00106,1.00106,82.4965
2023-06-16 11:31:00,1.00106,1.00107,1.00106,1.00106,10535.8178
2023-06-16 11:32:00,1.00107,1.00107,1.00106,1.00106,32.8641
2023-06-16 11:33:00,1.00107,1.00107,1.00107,1.00107,1880.9198
2023-06-16 11:34:00,1.00106,1.00106,1.00106,1.00106,43.3664
2023-06-16 11:35:00,1.00106,1.00107,1.00106,1.00106,1245.2394
2023-06-16 11:36:00,1.00106,1.00107,1.00106,1.00107,116.0546
2023-06-16 11:37:00,1.00106,1.00107,1.00106,1.00107,120.9939
2023-06-16 11:38:00,1.00107,1.00107,1.00106,1.00106,18.3891
2023-06-16 11:39:00,1.00106,1.00106,1.00106,1.00106,7008.6754
2023-06-16 11:40:00,1.00107,1.00107,1.00106,1.00107,11669.7287
2023-06-16 11:41:00,1.00106,1.00107,1.00106,1.00106,5069.1647
2023-06-16 11:42:00,1.00106,1.00106,1.00106,1.00106,0.0
2023-06-16 11:43:00,1.00106,1.00107,1.00106,1.00107,10657.4025
2023-06-16 11:44:00,1.00107,1.00107,1.00106,1.00107,60.5813
2023-06-16 11:45:00,1.00107,1.00107,1.00106,1.00107,54.3638
2023-06-16 11:46:00,1.00107,1.00107,1.00106,1.00106,51.9256
2023-06-16 11:47:00,1.00107,1.00107,1.00106,1.00106,631.0395
2023-06-16 11:48:00,1.00106,1.00107,1.00106,1.00106,311.9689
2023-06-16 11:49:00,1.00107,1.00107,1.00106,1.00106,118.6915
2023-06-16 11:50:00,1.00107,1.00107,1.00106,1.00107,86.8978
2023-06-16 11:51:00,1.00106,1.00107,1.00106,1.00106,65.8362
2023-06-16 11:52:00,1.00107,1.00107,1.00107,1.00107,292.7227
2023-06-16 11:53:00,1.00107,1.00107,1.00106,1.00106,140.1596
2023-06-16 11:54:00,1.00107,1.00107,1.00106,1.00106,148.1599
2023-06-16 11:55:00,1.00106,1.00107,1.00106,1.00107,63.5978
2023-06-16 11:56:00,1.00106,1.00107,1.00106,1.00107,98.7706
2023-06-16 11:57:00,1.00106,1.00106,1.00106,1.00106,9.4283
2023-06-16 11:58:00,1.00106,1.00107,1.00106,1.00107,68.9663
2023-06-16 11:59:00,1.00107,1.00107,1.00107,1.00107,61.8598
2023-06-16 12:00:00,1.00106,1.00106,1.00106,1.00106,24.6141
2023-06-16 12:01:00,1.00107,1.00107,1.00107,1.00107,21.2956
2023-06-16 12:02:00,1.00106,1.00107,1.00106,1.00107,42.8778
2023-06-16 12:03:00,1.00107,1.00107,1.00106,1.00106,25.7694
2023-06-16 12:04:00,1.00107,1.00107,1.00106,1.00106,983.5365
2023-06-16 12:05:00,1.00106,1.00107,1.00106,1.00107,1088.1859
2023-06-16 12:06:00,1.00106,1.00107,1.00106,1.00107,1291.9328
2023-06-16 12:07:00,1.00106,1.00107,1.00106,1.00107,957.7323
2023-06-16 12:08:00,1.00106,1.00106,1.00106,1.00106,26972.0916
2023-06-16 12:09:00,1.00106,1.00107,1.00106,1.00107,141.3153
2023-06-16 12:10:00,1.00107,1.00107,1.00106,1.00106,283.8832
2023-06-16 12:11:00,1.00106,1.00106,1.00106,1.00106,13.5102
2023-06-16 12:12:00,1.00107,1.00107,1.00106,1.00107,485.0412
2023-06-16 12:13:00,1.00107,1.00107,1.00106,1.00106,277.8284
2023-06-16 12:14:00,1.00107,1.00107,1.00106,1.00106,20320.2588
2023-06-16 12:15:00,1.00107,1.00107,1.00106,1.00106,2465.2136
2023-06-16 12:16:00,1.00106,1.00106,1.00106,1.00106,800.2308
2023-06-16 12:17:00,1.00106,1.00107,1.00106,1.00107,134.1851
2023-06-16 12:18:00,1.00107,1.00107,1.00107,1.00107,69.6134
2023-06-16 12:19:00,1.00106,1.00106,1.00106,1.00106,2556.3812
2023-06-16 12:20:00,1.00107,1.00107,1.00106,1.00106,148.9826
2023-06-16 12:21:00,1.00106,1.00106,1.00106,1.00106,1145.6225
2023-06-16 12:22:00,1.00107,1.00107,1.00106,1.00106,1045.0243
2023-06-16 12:23:00,1.00106,1.00107,1.00106,1.00106,73.969
2023-06-16 12:24:00,1.00107,1.00107,1.00107,1.00107,144.9861
2023-06-16 12:25:00,1.00106,1.00107,1.00106,1.00106,153.6148
2023-06-16 12:26:00,1.00107,1.00107,1.00106,1.00106,366.5168
2023-06-16 12:27:00,1.00107,1.00107,1.00107,1.00107,10838.5706
2023-06-16 12:28:00,1.00106,1.00107,1.00106,1.00107,71.9723
